x1,x2,x3,x4,u1,u2
0.29051687768420953,0.30795262585353467,0.010564558168632512,0.07140302070541661,0.012226951089442379,0.5171058960293398
0.3095218412430719,0.3326982370349945,-0.0859726620013581,0.11168912699548393,-0.04927513669327115,0.7002308854787076
0.3072503756416986,0.3639310887753938,-0.2077412673866882,0.16384195522407724,-0.06640699898683235,0.7766246841022251
0.2671149173475795,0.5527095881203066,-0.3242389311492724,0.2152897107984474,-0.03830910153661353,0.737490377127229
0.3905203738777354,0.7584387438548268,-0.4086454952876366,0.25459239478341866,0.024182967295647808,0.6038908392319161
0.31022601623282103,0.6217575198800402,-0.44433575758584404,0.2742466955412633,0.10174219531345333,0.41969975441739604
0.2528189283897225,0.7499677743521252,-0.4284698133218334,0.2723371996964008,0.17181015631371674,0.23848906432926548
0.312241033856654,0.9278068583391959,-0.37176711672161805,0.2526121541779032,0.214511404815667,0.10816425532563118
0.44466516829084396,0.9915039282202434,-0.2946402155463608,0.22301063504200183,0.21768524200620884,0.057740694166994413
0.5308780189535114,0.5357681342867068,-0.22086913649844805,0.19310300285198098,0.17976801630073377,0.08995958913800511
0.7845667817063611,0.5428864983909211,-0.1706522733009949,0.17120248130946453,0.10985467532440127,0.1816879752074212
0.7329676631251707,0.5361132600852803,-0.15499283441695327,0.16197888182069234,0.025023748512397262,0.2917604648342624
0.7843237876397156,0.6303643923403643,-0.17294566753212334,0.1652383072128078,-0.0542796008864075,0.37377918497385904
0.6940041132954223,0.792001507556037,-0.21239324043975788,0.17617809655614447,-0.10953050807022707,0.39001768515747814
0.7030147764821822,0.8242026102550074,-0.2539969649610957,0.1869913696229092,-0.12868587184930394,0.32236209703700597
0.6322388109840844,0.6362095579558736,-0.27707925949658296,0.18930896018694432,-0.1088769542779364,0.17720604343958957
0.5606701565776439,0.5179986054999756,-0.26568617126407845,0.17674013090099217,-0.056636498856435215,-0.01692304671331927
0.7017781165253898,0.4410510663755256,-0.21309513473998792,0.14676940528550148,0.014253533056853483,-0.21806135902432383
0.6462785969323661,0.3246493153381487,-0.12354725023728935,0.10148016453738885,0.0865799683704934,-0.38306177900166616
0.8118034195441639,0.23560372202205968,-0.01083226611294738,0.04693716031124001,0.14406591414964257,-0.4796871490003767
0.7234504654431029,0.07629634277936934,0.10572198838902885,-0.008541500238596067,0.17509555863822887,-0.49501313342043446
0.6643841376625456,0.0837550702107655,0.20657894253861497,-0.05667617354246414,0.17486205819450004,-0.4378379854999423
0.7697242278225895,-0.13033330714250635,0.27704407614840093,-0.09139178432566411,0.1455091791482246,-0.33466723866610576
0.47540495505764124,-0.24479236537994883,0.310603092703102,-0.11023582270016843,0.09443518248271827,-0.22077290565128074
0.26433029164621447,-0.15614988351070508,0.3096931768331789,-0.11467538163326957,0.031442614114670406,-0.12923597625675662
0.23351211511876527,-0.10191048005863712,0.28386005057602526,-0.10925091819762209,-0.03429612021041413,-0.08136034685631185
0.23737127566131297,0.1278529262911175,0.24603700902584047,-0.09990680597163375,-0.09650575745713562,-0.0812828362059739
0.25475515825235273,0.018797044715825786,0.20820713866054064,-0.09205000063676974,-0.152662968480631,-0.1162051968267344
0.1527572850270142,-0.18997669738662296,0.17782788170167174,-0.08894252021756002,-0.20328857472828302,-0.16189537353969533
-0.08703149076585284,-0.2289086222047231,0.15608794347679245,-0.09090125433671996,-0.2500534673105024,-0.19150321957113556
-0.0927912215510594,-0.12028294127777597,0.13844080313954638,-0.09550737559995831,-0.2934701229790108,-0.1847945631646262
-0.13894708802575115,-0.22347062305295723,0.11712025347503821,-0.0987056518204276,-0.3310836259931204,-0.13489220826079687
-0.3608598930831066,-0.3248874395822404,0.08472293185933744,-0.09640196835523887,-0.35691909660379945,-0.050494862206843245
-0.45572239971315753,-0.22498117081898483,0.037628587344495,-0.08602713963908497,-0.3625319957026874,0.04697868110369125
-0.3592831261680392,-0.16448795917632097,-0.021891064638649788,-0.06756492918646224,-0.33946764793700507,0.13027907622941923
-0.42925959246797657,-0.08188466843658497,-0.0855853885474694,-0.043726632893686355,-0.28243232616083025,0.1749937975343407
-0.599557381461077,-0.04751692022061697,-0.1412180895631435,-0.019230991877262463,-0.19216943691256108,0.16726184141040473
-0.6453086179247909,-0.14426790518358704,-0.1760399681853667,0.0005721509641400044,-0.07702547005171514,0.10818982420928056
-0.6557507574019077,0.13092196484636956,-0.18067766939002902,0.01129958923080566,0.047500644436880506,0.013715300990282375
-0.5284558133924016,0.033227617857819206,-0.1522458325067128,0.010863185052904992,0.16138086925099876,-0.08990380813359983
-0.3325027542325475,0.10420807751051045,-0.09572624889866266,0.0001346946310802101,0.24437003989396205,-0.17347804037379583
-0.31053877056881146,-0.14117977758462255,-0.023178492525586486,-0.017234660547272206,0.28097679109921875,-0.2128599041489543
-0.27562178897542783,-0.25113707926464535,0.04901269031298114,-0.035763105274604086,0.26477743749291155,-0.19515262317683893
-0.09066880266980365,-0.44127708139593025,0.10408287152636232,-0.049556270748351325,0.20082712981612602,-0.12147136072825584
0.009260331994691798,-0.5566543563364317,0.12893262756510024,-0.05377440350144069,0.10534901434807512,-0.005717587334550038
0.12155781466829277,-0.6361738781921077,0.11718303825755966,-0.045742257674665186,0.0025632608018533523,0.1299374563725255
-0.10205112334957656,-0.45190863162254435,0.07047202193971501,-0.025429750809466203,-0.08072320493724837,0.26123200137202457
